gene,avg_distance
100132146,0.019962270320464374
100132202,0.0011785242009976487
100132247,1.4020056485918897
100132304,0.002979294189914911
100132386,0.0015402153349452093
100132396,0.0028924638661707363
100132399,0.0032954749565662434
100132406,1.3781959025730925
100132463,0.003663834879104821
100132476,0.0007111193972438101
100132565,0.0027860340749974203
100132916,0.00253973704133166
100132963,0.0015390099776645455
100132994,0.0015453390266245246
100133053,0.0024429791976512422
100133093,0.0007615206992571076
100133251,0.0
100133267,0.0030828165432337344
100133315,0.0
100133941,0.8335535159999814
100134444,0.001652742834190814
100134934,3.5336368440366925
100134938,0.5734601593344827
100137047,1.2220201556988801
100137049,4.053794476057911
10014,0.6750413167751782
100141515,0.0033899417203619307
100142659,0.001493147069358263
100144748,6.596615075865781
10015,0.6659074322286161
100151643,0.0005910409545342211
10016,0.700258601959383
100169851,0.0005944594937592579
10017,0.25975343695365644
100170229,0.0010594321837824943
100170765,0.0132983161986601
100170841,0.7542093868335009
10018,0.6727777858954086
100188893,0.8605556128841808
10019,0.7028362495172873
100190949,0.07762262803143653
100191040,0.0007962780135896665
1002,0.6247351037432982
10020,1.5312822236760497
10021,0.22835756102517357
10022,0.0037454891951331387
10023,1.004745725483013
10024,0.5242089148306506
10025,0.8233722751937322
10026,0.9522727015345869
100271715,0.000392846762974984
100271846,0.00019949830200613087
100271849,1.7539403671338312
100271927,2.5126651505492608
100272147,1.8601365143451136
100287045,0.001860359867497326
100287144,0.0012861620066522436
100287171,0.9334843739616393
100287178,0.001302212132418959
100287205,0.0018863677845744557
100287226,0.0004373034628419533
100287238,0.0014169763401028403
100287284,0.0017829206591665821
100287327,0.0016385485012050053
100287364,0.003370565928337704
100287399,0.0019098655709571494
100287404,0.0035066754626954773
100287441,0.0030210559278675774
100287478,0.002627106953442567
100287482,0.12384355351600775
100287513,0.001871144729934216
100287520,0.0013592994351101847
100287718,0.08047369997765268
100287898,0.16260071173547289
100287932,0.7493146236575307
100288072,0.005076561050476338
100288142,0.0007398296276625298
100288287,0.0028744896433111062
100288323,0.002078395937854234
100288332,0.0005196474685757497
100288413,0.02275508857729908
100288520,0.0013835973886947158
100288687,0.0006003920088112169
100288695,0.12327512431590563
100288797,0.0018983169295047977
100288801,0.001058595050609192
100288814,0.0015743943126018773
100288842,0.0003849460195756632
100289087,0.0006559730470836565
100289187,0.0007949116078775925
100289255,0.23231692848702384
100289462,0.001367025117108271
100289635,6.157884722236552
100289678,2.299409684808487
100293516,4.992029539371918
1003,0.6099078231266138
100303755,4.093906800404754
100310812,0.0013437296452101259
100310846,0.0005762790128780407
100316904,2.3829119283629616
100329135,0.001995585152859741
10036,0.6929059860254124
10038,0.7313119884655879
100381270,2.0658542224858905
10039,0.909941082136897
1004,0.8620435314412437
10040,0.8311634150923166
100419008,0.003719493466892362
100419780,0.0005397855474568284
10042,0.6414922203447136
100421372,0.5576277697592701
100423062,0.9186292996652557
10043,0.6761519163890002
100431172,0.001317075949927215
10044,0.7671267443478846
10045,0.753687090485453
10046,1.0192641913337397
10047,0.013678628802682407
10048,0.7026230228969728
10049,0.781340593561407
100499483,0.41841217984889517
1005,0.12105135682047147
10050,0.41115461845518353
100500938,0.000795291940391494
100505478,0.0036766742685117857
100505573,11.659890827631013
100505576,0.39909904980432104
100505591,0.0007803731547311274
100505724,0.0013749928757393543
100505741,0.000832304035404223
100505753,0.0014332747874233449
100505767,0.0032190804936901647
100505841,0.01391993455099397
100505876,3.618699657448251
100505989,0.010562100777686245
100505993,0.0
100506013,0.0175428276511806
100506049,0.0007141581307582825
100506084,0.00024616086426804904
100506127,0.0005316718656497147
100506144,1.7426190372754977
100506164,0.0014344570042578832
100506243,0.0024207602236064763
100506374,0.0003141050068895656
100506540,1.1326557234290904
100506564,0.0006419047895514521
100506581,0.9395054270185642
100506658,0.6837758914649535
100506736,0.6518228054957143
100507003,0.0010083464695332485
100507027,0.14775039023801953
100507043,0.24397680894848392
100507050,0.0013298498894163274
100507055,0.02295241476927606
100507096,0.0011102431235007243
100507203,0.0006285007197249979
100507290,0.5758881322091315
100507341,0.0008182885571114848
100507421,0.6330989031907307
100507436,0.6963165905115176
100507537,0.19070580759717953
100507588,0.0008252180378552259
100507607,0.0008799420182227692
100507608,0.0007171506201274351
100507650,0.0008955709221772952
100507679,0.0013358586283591246
100507747,0.0020795606721434193
100509620,0.0012769527399854599
10051,0.6356364355104688
10052,1.0480501706152492
100526771,0.0012083652574733509
100528020,0.0007368494207114669
10053,0.8193856085535952
100533177,0.0016843405441006258
10054,0.7361067649840614
10055,0.644628987466624
10056,0.8150821172209644
10057,1.0005336337903727
10058,1.0103866678938624
10059,0.7223628538039054
1006,0.23536128008055904
10060,0.8489018161341985
10061,0.8983445182746965
10062,0.6600828503698601
10063,0.9109330816628798
100652748,1.6634957187756116
100652824,0.11847275195368688
100653515,0.001151958519557857
10066,0.8737199700687951
10067,0.7889752593936308
10068,0.791209727678859
10069,1.3710174370738415
1007,0.5124794106172766
10071,0.004184039334011453
10072,0.7337822230234572
10073,0.8185859351760402
10075,0.8260107391887324
10076,0.7331041752974611
10077,0.747801917396599
10078,0.7060138825487036
10079,0.9704255349038741
1008,0.20249829717606943
10081,0.9423751902125836
10082,0.7897472532897755
100820829,0.4294819933266902
10083,0.8719439853551024
10084,0.7749870813283356
10085,0.673050718438856
10086,0.037743824871512635
100861412,1.9686741857817516
100862671,0.7854943301798468
10087,0.961306501401567
100874261,0.000927000883585189
100885848,0.7444636658929799
10089,2.6807129363205022
1009,0.5782215639865242
10090,1.0423850197723574
10092,1.0943351419466645
10093,0.7816207453439141
10094,0.8064300250341533
10095,0.7193985615763329
10096,0.7275226665123924
10097,0.6251861790937037
10098,1.0055350140021602
10099,0.9728490753243816
100996331,0.0005459259365663563
100996492,0.0021446341548219017
100996521,0.0006360462588367216
100996631,0.0009695275736575547
100996648,0.0005742977575933102
100996693,0.0006583393260484248
100996717,0.4809739306071787
100996746,0.0
100996758,0.00047986976765948086
100996763,0.6126158846840384
100996939,5.030878407468585
101,0.7458866391178313
1010,0.8059294167197827
10100,0.7840672798182163
10101,0.729523560567725
10102,0.7708078994698155
10103,0.9987495792114828
10105,0.8654837445769047
101059915,0.0014399637233796971
101059918,0.0
101059938,0.0006336837498632802
101059948,0.00128178133105305
101059953,0.0005774014400565837
10106,0.7698493386938268
101060200,0.46672845359489906
101060211,0.001538295397870547
101060226,5.342429789253479
101060233,0.0037555021348174163
101060301,0.0007221687210063474
101060321,0.0023399707793291527
101060351,0.002372935067808844
101060376,0.0
101060389,0.001720409998168632
10107,0.3059566139451504
10109,0.722050179432413
10110,5.478504598081993
10111,0.6923859511007823
10112,0.7463501824082981
10113,1.2690180562941387
10114,0.7292676705960649
10116,0.7404434050371016
10117,0.0018070526434216022
1012,0.7596026168273895
10120,0.9198025157576859
10121,0.7031384800143553
10123,0.8740701859553066
10124,0.9371245494897584
10125,0.8225782155288044
10126,1.0300884940969133
10127,0.8087523493790961
10128,0.6582780032725439
10129,0.9182406580124158
1013,0.4329639815590256
10130,0.803670917443429
10131,0.9996301650057626
10133,0.6925564567455151
10134,0.7112330203523106
10135,0.5969465832799795
10136,0.005262026525157255
10137,0.8703518339698885
10138,0.9083341604659814
10139,0.9503421167171224
1014,0.38446764821857793
10140,0.7400498675703209
101410538,8.902968377825166
10142,0.7913323713230531
10143,0.11260712894851208
10144,1.1053164665182262
10146,0.7584678268701163
10147,0.8108636034023218
10148,0.7083236120309715
10149,0.6425094683320416
1015,3.163406624237776
10150,0.7563104187689066
10152,0.877374903744395
10153,0.6692374363972697
10154,0.7530938468948346
10155,0.5207728923116415
10156,1.0838409719591224
10157,1.0256349970163299
10158,0.9257801591438195
10159,0.8741929261799367
1016,0.0844921987678861
10160,0.8627857874263565
10161,1.0300128377836044
10162,1.6477500501522155
10163,0.7701946992962985
10164,0.10213038607852833
10165,1.1367979653765448
10166,4.967370589735575
101669762,0.05129954445837402
10168,1.0471309325954528
10169,0.9616640016363077
1017,0.5272806730331275
10170,0.6551477092663823
10171,1.7808688962242365
10172,8.068990958956629
10174,0.642875572859144
10175,1.9019143913532661
10178,0.5011691287874235
10179,0.867587227851101
1018,1.0641094067972745
10180,0.7876644439251284
10181,0.6957682478791045
10184,0.6300529134568942
10186,0.7005271999559453
10188,0.7000524372563577
10189,0.6382376702631791
1019,0.6051374774403686
10190,0.6785978169264013
101927367,0.016149240844582528
101927581,0.0027552799307196054
101927685,0.00083789478254367
101928108,0.002234610546261776
101928147,0.0010601558487838563
101928527,0.5391720067921587
101928601,0.0018465048559563946
101928603,0.00048801230439332507
101928677,0.0032984777461503405
101928917,0.07393303481082747
101928991,0.10707743115420343
101929355,0.16951270879081248
101929469,0.0007181984632563235
101929726,0.0017409245534065287
101929796,0.5426001441891285
101929926,0.0010125561068772219
101929983,0.001670287955725504
101929989,0.0004065771952371049
10193,0.8962362666644943
10194,1.1766917736832538
10195,0.851171684202188
10196,0.7380325985773417
10197,0.596467132177532
10198,0.661971198202232
10199,0.9023762421574201
102,0.5525401616009856
1020,0.7994221639582131
10200,0.7654151500412918
10201,0.9850756371652372
10202,1.3097259561061736
10203,0.6349830230905004
10204,0.8886360576480044
10205,0.6905968426644681
10206,0.9031283142720872
10207,0.7984207007385692
10208,1.0744920501334492
10209,0.7346620030667623
1021,0.6880081130692335
10210,0.7525893404864306
10211,0.7657335012803823
10212,0.5992907926345302
10213,0.7250516653653344
10214,0.011883171752751782
10215,0.2475427823370411
102157402,3.30218364609499
10216,6.9793527323474045
10217,0.9748478359616051
10218,0.6419409621582559
10219,1.2174269779491076
1022,0.6654863047221518
10220,1.2053075286232882
10221,0.7541927516929361
10223,2.014115850051296
10224,2.841957090090463
10225,0.5546717896824032
10226,0.683315503453092
10227,0.7912103097417519
10228,0.8725816278771878
102288414,3.9307991818851833
10229,1.8246452334019378
10231,0.8793118190075235
10232,0.8153865769739612
10233,0.8490831860686714
10234,0.8575214912666379
10235,0.6650539143510373
10236,0.7324339236692393
10237,1.0912318001741539
10238,0.6521546116545197
10239,0.8529104646388355
1024,0.7076071623033288
10240,1.1446600644765716
10241,0.6478985878841396
10242,9.584690518237514
10243,1.5007500230341273
10244,0.9393267902539593
10245,0.769481937489588
10246,0.4883538877185682
10247,1.2300284982675174
10248,0.8459645477772991
10249,2.0547567032216896
1025,0.6642383428125835
10250,0.8338077665298316
10251,0.9957774891270538
10252,0.7246734068725773
10253,0.7492181506362878
10254,0.7041977319563272
10256,0.8901630257999674
10257,1.2774774599585685
1026,0.6052670570692618
10260,0.8756158176449627
10261,0.5857583785427544
10262,0.7598928520023471
10263,0.8921481009782088
10265,1.025782752115485
10266,0.6310242602171501
10267,0.8365279948851261
10268,0.569971323330948
10269,0.9817726560430539
1027,0.6171087639116362
10270,0.6173045128049793
10272,0.6326012568015641
102723508,0.0
102723547,0.0016584023050990298
102723555,0.011442319801574993
102723623,0.0
102723631,0.0007706600124085336
102723680,0.0014806254730523132
102723737,0.0
102723796,0.0019348253817188076
102723849,0.0
102723859,0.0020742815628232002
102723899,0.0
102723971,0.00173754350215887
102724101,0.0029166892160716563
102724127,0.0
102724473,0.0011561183890592605
102724488,0.00045978660714685217
102724536,0.004127619387551318
102724631,0.0007966524477284382
102724657,0.0020532979768835423
102724862,0.0006864412872588943
10273,0.9023735129141369
10274,0.7488834463809373
10276,0.7139337070750584
10277,0.7244439519785777
10278,0.7283341830445414
10279,3.7343819540674774
1028,0.6818147164855497
10280,0.9444580690156537
10282,1.4949452704936856
10283,0.8411455977181557
10284,0.7021042604995437
10285,0.7566725197880723
10286,0.6919417382693769
10287,0.7421668445602879
10288,0.6779279292786431
10289,0.8274021612135793
1029,0.7283544928771923
10290,0.8546593588202452
10291,0.6242078223400842
10293,0.5486106585182882
10294,0.6721795306802981
10295,1.259033101929344
10296,0.8152857820371051
10297,0.34473080287171654
10298,0.6282738487728207
10299,0.933861341887021
103,0.6784964992247786
1030,0.8555835974607013
10300,1.0408935372724877
10302,1.094193904546757
10307,0.8688573852256453
10308,0.8991653990522533
10309,0.9055222611804311
1031,0.9080620698065437
10311,0.9541944238077764
10312,0.6593078471430789
10313,0.9907057264070168
10314,1.2341006941478052
10316,6.700367494830293
10317,0.025587287249487146
10318,0.7454803505806619
10319,0.8022924539175844
1032,0.8139432304671572
10320,0.6606161009954572
10321,0.015326935352659887
10322,0.9870296133343964
10324,2.3578418538788926
10325,0.9932596506670073
10326,0.5914730664014286
10327,1.3249224641929789
10328,0.7513471376231002
10329,0.9426771452440452
1033,0.6464801122703335
10330,1.3786840817740755
10331,1.815424828334897
10332,0.7142770392558614
10333,0.7465743340594116
10335,0.7947092757340894
10336,0.9008811797845854
10342,0.7551652206797
10343,0.002496021946187568
10344,0.6678321573191118
10345,6.556132711162139
10346,0.6861646652321397
10347,1.381257888235545
10349,2.420573459212234
10350,1.747024270891245
10351,0.8132266105191406
10352,1.8533933314651543
1036,0.9258173728623457
10360,1.126431032491431
10361,5.095985264468266
10362,0.9521184075226123
10363,0.693890636755841
10365,0.6863883986347403
10367,0.9924184124121925
10368,0.16480924978729525
10369,0.052790749613646964
10370,0.8147983457900781
10371,0.7925225431552684
10376,0.7057940942775393
10379,0.7690037008410987
10380,1.6510921693324179
10381,0.6948129859503969
10382,0.5678709707013622
10383,0.6852415583888021
10384,0.7564294498095289
10385,0.8987383779450286
10388,0.9632733194933867
10389,2.119685232289019
1039,0.836349579527134
10390,1.368376307549802
10391,0.7879696680621252
103910,0.7777314115568608
10392,0.70310596663679
10393,0.870230333680798
10394,0.049417374694306654
10395,0.6521041299518704
10396,1.0161002456475539
10397,0.6670446725615139
10398,0.6682561423140478
10399,0.6869625819213242
104,0.7393718441249177
1040,0.9776123203034561
10400,1.818381789205765
10401,0.6464559449178975
10402,1.0876120586436253
10403,0.6560689086519378
10404,0.9801834892140264
10406,0.7451398902335161
10407,0.05908483512664994
10409,0.7492859929812397
1041,0.7461037047753236
10410,0.7025908734223231
10411,0.684852079591021
10412,0.8160309366262173
10413,0.6556761816365199
10417,0.9438296987714665
10418,0.7410070133582377
10419,0.5902702055231096
10420,1.9317746973180154
10421,0.7887266130479393
10422,0.9742607515799888
10423,1.0418253692645583
10424,1.1444634188791536
10425,0.7637294062647867
10426,0.6852937519605663
10427,0.918698563459982
10428,1.5350862626775723
1043,0.6221701338986938
10430,0.9663560761128167
10432,0.6290203158004651
10434,1.755760942381114
10435,0.8799980350641716
10436,0.7754293721372272
10437,0.8476341767726524
10438,1.1214080322430338
10439,0.9172197384795966
1044,0.05931165192616286
10440,0.7100778964731055
10443,0.7782462498550639
10444,0.7742083382358053
10445,0.7356628480659978
10446,0.3860989870881301
10447,0.9568196840297115
10449,1.1204006310320151
1045,0.8472701224462434
10450,0.9296756154433381
10451,0.8346716537215363
10452,0.762151801037283
10454,0.6279030944959196
10455,1.176797899086125
10456,0.86352069912357
10457,0.6861569880919711
10458,0.9104401657027047
10459,0.8032421003941644
1046,0.08248537786997562
10460,0.7305754986915387
10461,0.8430280591078424
10462,0.5765094581956933
10463,1.3266958277959842
10464,1.1522385923558387
10465,0.7802095030307692
10466,1.0188073605681915
10467,0.9386034291729406
10468,0.7095105684934631
10469,0.8539636862962474
1047,1.315029053995969
10471,0.7714426462293038
10472,0.9939488548190161
10473,1.36606856236107
10474,0.6982758084869364
10475,0.7511318984262497
10476,0.8397922670097576
10477,0.7642966020510853
10478,1.3954516562296908
10479,0.9022329568443038
1048,4.858523768748698
10480,0.6454894173588324
10481,0.32136625483662185
10482,0.7593376418070383
10483,0.8570692573697601
10484,0.6751148170954194
10486,0.7092915122076455
10487,0.7624416788226496
10488,0.90034393724186
10489,0.7653665386195841
10490,0.9464815478003092
10491,0.8023832221472966
10492,0.5859501462627006
10493,0.6160286656504252
10494,0.7968068565090296
10495,1.3187850305846944
10497,1.0045374826701647
10498,0.7578673232994585
10499,0.7813932242810475
105,6.998080123338496
1050,0.8160489124356697
10500,1.3379400761613973
10501,0.8339338509791733
10505,2.001438828113531
10507,0.8613819897473988
10509,0.8342427647812456
1051,0.737473202699419
10512,0.8380492471507196
10513,0.6872566846007486
10514,0.6352333744434088
10516,0.669324092522006
10517,0.0026203665600229437
10518,9.636628044281823
105180390,0.0
105180391,0.001370941520673869
10519,0.729116062585605
1052,0.6194666888444018
10520,1.1067412564791363
10522,0.8682973116532692
10523,0.6784224424010726
10524,0.6163299963834042
10525,0.7464788896374599
10526,0.9339191817922571
10527,0.7632457248951625
10528,0.62786598189939
10529,1.0433060208469955
1053,0.44537761940391685
10531,1.311158990699051
10533,0.9049061018742859
10534,0.6938596544544873
10535,0.7265578074455893
10536,0.8813516919358537
105369274,0.001208983426413323
10537,0.8404372151025069
105371045,0.002769538992362733
105371242,0.0017995443640030702
105371267,0.06147317840044037
105371346,0.0007391414835416255
105372267,0.0013775310697713634
105372280,0.0006903415304782162
105372440,0.0005843980420540613
105372481,1.7443285183471888
105373251,0.002237626144355323
105373377,0.002149680721775086
105375355,0.001316989352688923
105375795,0.0012183401543987699
105376230,0.002114970376919094
105376752,0.0
105377321,0.0
105378220,0.0008166954488284924
105378696,0.0009532411636999287
105378803,0.0010654897490304563
105378952,0.000730890934387362
10538,0.5201580539136355
10539,0.7017213125082187
1054,0.7603562321979287
10540,0.885821492006372
10541,0.6880637656893616
10542,0.8549787646171133
10544,0.6201051207020898
10548,0.7864132229030403
10549,0.8273485637514852
10550,0.9161469395340818
10551,0.7831454064178345
10552,0.9245268844146612
10553,0.7534624253257782
10554,1.389946950675019
10555,0.7575759388830002
10556,0.6737201853899789
10557,1.0564027996217975
10558,0.8115663511491022
10559,1.8996935945688636
1056,0.48035739103591774
10560,1.6871122767918556
10561,0.7306748160091158
10562,1.0432751273076524
10563,0.5547617261940886
10564,0.7650825007962797
10565,0.7532656443922856
10566,0.9830278606903778
10567,0.7753094195459158
10568,0.821291485985504
10569,0.7959929254938233
10570,0.6923070587422311
10572,0.780144290894581
10573,0.7932083803807136
10574,0.5612419266253513
10575,0.6117998380011027
10576,0.6148615253743057
10577,0.8128521052883886
10578,0.5177290180230536
10579,0.701855454418848
1058,0.5904272983146087
10580,0.7951756548019489
10581,0.7668428193599495
10584,0.5695734317607183
10585,1.5669361161353528
10586,0.0036900243493498343
10588,1.608181262814018
10589,0.8365156622810821
1059,0.7910306711250336
10590,1.7810068578564153
10591,1.180920133533419
10592,0.5575148109004636
10594,0.6727892502774001
10595,0.0044180253008418695
10597,8.70173264099728
10598,0.6354323072815328
10599,2.3642850164267752
1060,0.8242318009721656
10600,0.8894278570819689
10602,0.7562139851122717
10603,0.8609573943569124
10605,0.7023990773476301
10606,0.6213822890951933
10607,1.0074222969490796
10608,0.7903373968931665
10609,0.8235917265864474
10610,0.8232430190552894
10611,0.7048439033343107
10612,0.9397446426012912
10613,1.3565699794335924
10614,0.6345836733059442
10615,0.6839507076884263
10616,0.7751511083599865
10617,0.6615368023855983
10618,0.7345660283259385
1062,0.566894357308695
10620,1.1619450497742354
10621,0.7244130975223736
10622,3.991274479054101
10623,0.770080031731679
10625,0.7390954714207892
10626,0.9910814794599548
10627,0.6975686280646343
10628,0.6520458896224142
10629,0.9881061929619733
1063,0.7085321085100174
10630,0.6591052570393063
10631,0.7118905628755897
10632,0.7359670675671164
10633,0.2535888671607932
10634,0.9959823185565838
10635,1.1465640740167933
10636,0.8715637374053236
10637,0.009536213740237102
10640,0.6839256420755401
10641,0.9531923416143765
10642,2.5677393079376163
10643,0.8116698952833673
10644,0.7716394333024784
10645,0.8338399553454728
10647,0.004079513151252289
10648,0.004264547978677376
10650,0.4682514735330999
10651,0.8813456988514696
10652,0.6490517018235634
10653,0.8094213391456805
10654,1.0289481577804314
10655,0.0018704514250592497
10656,1.0298763630588088
10657,0.6187813080329626
10658,0.7507546056169678
10659,0.7646648563359
1066,0.67400545052726
10660,0.06748344263949552
10661,4.962209047937611
10663,0.5400168517124981
10664,0.5257626082768558
10665,0.008308734207346317
10666,0.5034976790952024
10667,1.6301615258084876
10668,1.03777545911634
10669,1.7186067268591063
10670,0.7140785733289674
10671,0.9282111599524913
10672,0.6428528384312974
10673,0.6747004026625041
10675,0.3417940260913293
10677,1.640242664214218
10678,0.8062921852658591
1068,0.012539730114475995
10681,0.8878991593248514
10682,1.04277501978903
10683,0.6290291537050924
10686,0.43584038077379683
10687,1.0513501420528615
1069,0.8710677652301513
10690,0.14504627082904128
10691,0.9004418091398507
10692,0.01432909788789347
10693,1.150733488081827
10694,0.6845693751454408
10695,1.1374857003148204
10699,0.7673897799861571
107,0.4529249225448565
1070,0.727609188186794
1071,0.666562689840151
10712,1.2871680745417198
10713,0.6821264003502769
10714,0.694975109280106
10715,0.626383154606265
10716,0.40401818650681803
10717,0.8788210855680265
10718,0.2555167048094768
107181291,0.0
1072,0.7347305602214158
10720,0.0845183631146399
10721,0.6008174233839547
10723,1.1605072742358968
10724,0.7250475165278857
10725,0.7734543791285584
10726,0.7141094083941472
1073,0.9114986888232045
10730,1.2615948586564834
10732,1.1345470017028387
10733,0.6428964920454707
10734,1.4095253025389949
10735,0.9768672135917909
10736,4.01097908097332
10738,0.005008298485666677
10739,0.22308369373440784
10741,1.1586930147914345
10742,0.7640850873740939
10743,0.7802848570229082
10744,0.022636442673034492
10745,1.081646003418247
10746,0.8372015244571636
10747,2.613176085767647
10749,0.8702657337116259
1075,0.708896866079899
10750,0.6173344620891453
10752,0.8615101916518466
10753,0.7751743032856592
10755,0.6367537213402823
10758,0.5943435606570963
10761,0.003897566587858361
10762,0.7204409837827983
10763,0.9086578281704211
10765,0.7975705941363934
10766,0.7767928788027055
10767,0.8857175541533161
10768,0.8943645179452129
10769,0.6404089334464552
10771,0.6664247147074698
10772,0.5653063137221533
10773,0.8056272491447527
10775,0.8241554787662605
10776,1.0361215076489656
10777,0.2307577043175486
10780,1.4596927709832261
10781,0.9713384015391752
10782,0.830881083597648
10783,0.7406710243387448
10785,0.714547290438874
10786,3.5355240356665263
10787,1.0643479860427056
10788,0.88044910214857
10791,0.7325714904934765
10793,1.0072179826621395
10794,1.2879187887988233
10795,1.5394080265804118
10797,0.8006127698371992
10798,0.005284591270030032
107983988,0.005909465020656462
107983993,0.6455508306373872
107984345,0.0019414292894016688
107984640,0.0020198660349481975
107986096,0.0019618689043848937
107986818,0.001047346916512158
107987155,0.005269634294901174
10799,0.7537459171546328
108,0.5942846074224901
1080,1.1283212411135564
10800,0.8261623598525099
10801,0.6596753971686486
10802,0.888704594898869
10803,0.35074010112155657
10804,5.419374409383797
10806,1.3408431204620561
10807,0.9659702295263207
10808,0.7051762163879495
10809,1.341577323031109
1081,0.025108905651824956
10810,1.0751294206042612
10811,1.2606319091923428
10813,0.7613149232872146
10814,0.25590334168559187
10815,0.4814384119672853
10816,0.0029186492525856943
10817,0.9483024595992423
10818,0.8853527923283031
1082,0.0044070136601618536
10825,1.4002921198567182
10826,1.0892340151015087
10827,1.7321050779910017
10838,1.4380807948013952
1084,0.7274374715686273
10840,1.4849570467957407
10841,4.861892015406237
10842,0.6837732287168353
10844,0.9421897735985041
10845,1.0462461404872467
10846,0.8165172522690516
10847,0.9702937697176464
10848,0.7951207822207267
10849,0.8130506771440913
10850,0.006032829474273436
10855,0.6216750912631182
10856,0.7044226692899592
10857,0.8430863701463289
10858,0.23137976351367706
10859,0.7643907997017838
10861,0.0026324227624187953
10863,0.6857972673693372
10864,3.686174275903818
10865,0.8847307729357855
10867,0.7773396095988576
10868,0.6941502808913979
10869,0.9276080248412658
1087,5.147885872694843
10870,0.6541504659683675
10871,0.5475864540597285
10873,1.036626730690059
10874,1.47713390455475
10875,0.725144787634151
10876,0.0023401043247728986
10877,4.929267508001381
10878,0.49877300223718457
10879,0.0404502219258497
1088,4.304925326747307
10880,0.00519138821590874
10881,0.004047820591152374
10882,0.7722458823914795
10884,1.0288710587397738
10885,0.8182658010325646
10886,0.0032283743072166315
10887,0.003665994639595196
10888,0.05697208732879466
1089,0.6152611700195666
10890,0.7682886730841332
10891,0.7621717070240065
10892,0.8237821563299893
10893,0.6464486383570055
10894,0.6046030676073935
10897,1.5175506950322815
10898,0.7571314103623373
10899,1.263553562031926
109,1.1746346695823933
10900,0.36550859164380695
10901,2.9024264732422984
10902,0.7063756643958322
10903,0.7702500241838698
10904,1.4122041575505542
10905,0.8386200079344144
10906,0.6717582167853787
10907,0.8460337088945193
10908,1.1351808249384734
10910,0.7496945002991536
10911,0.3158788891778043
10912,0.8164034441977599
10913,0.14578945784418124
10914,0.733104895030175
10915,0.6345697409136752
10916,0.886585379681542
10917,0.8086441260953362
10919,0.6252503004654155
10920,0.7447110783013315
10921,0.743446325616535
10922,0.6983812243353905
10923,0.845161765077864
10924,0.8717125489460542
10926,0.6433679554324123
10927,0.7738860449322906
10928,0.6861997054726465
10929,1.3105393988997236
10930,5.513796929472937
10933,0.8190256526479429
10935,1.0695470535861562
10936,0.5051826421668626
10938,0.7585309573167911
10939,0.8676652283421262
10940,0.7872998331032893
10941,0.017548593702434157
10942,0.9852495947449246
10943,0.9531092564998036
10944,0.7232308917780261
10945,0.7045011004064403
10946,0.6438643471039075
10947,1.7648008811314002
10948,1.1039504913232154
10949,0.6990472589299553
10950,0.8995716336643151
10951,0.7034358328654315
10952,0.8905115934945358
10953,1.1294815255590491
10954,1.3783016957721528
10955,0.6757132086397644
10956,0.5800778790482398
10957,0.838417919038597
10959,0.7397379274930969
10960,0.9275025988285354
